rosbagTimestamp,name,pose,position,x,y,z,orientation,x,y,z,w,position,x,y,z,orientation,x,y,z,w,twist,linear,x,y,z,angular,x,y,z,linear,x,y,z,angular,x,y,z
4876000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.53319705701,-0.217838616363,0.229549971968,,-0.0019209323384,-0.0145747623071,0.00561723026129,0.999876158855,,,0,0,0,,0,0,0,,1.16376963577,0.0274489860786,0.0061166093206,,0.0534948342895,0.0283881510346,0.0695519134962
4877000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.53436549316,-0.217810051347,0.229565484049,,-0.0018964850185,-0.0145611901227,0.00565871048604,0.999876169374,,,0,0,0,,0,0,0,,1.1716060267,0.0266958680854,0.0158794411588,,0.0457065346833,0.0221624364977,0.0749676501503
4878000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.53554172305,-0.217783277815,0.229580448468,,-0.00186593777232,-0.014548791119,0.00569124078218,0.999876222705,,,0,0,0,,0,0,0,,1.17618632257,0.0268944158184,0.0149940178503,,0.0601223894266,0.0252762797547,0.0662089502903
4879000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.53672517727,-0.217758372137,0.229604656225,,-0.0018418797285,-0.0145399576962,0.00572864897902,0.99987618218,,,0,0,0,,0,0,0,,1.18436273108,0.0241640631893,0.0243318440551,,0.0463243999488,0.0165335158831,0.071954197195
4880000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.53791130397,-0.217733888747,0.229623618125,,-0.00181004790576,-0.0145277440259,0.00575873225848,0.999876245034,,,0,0,0,,0,0,0,,1.18611414939,0.0245271706741,0.0189704803971,,0.0626874924871,0.0249056742571,0.0611511852515
4881000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.53910245242,-0.217715937981,0.229647704179,,-0.00178173590188,-0.0145164688102,0.00578380160628,0.999876314946,,,0,0,0,,0,0,0,,1.19114522274,0.0179531789691,0.0240863131363,,0.055755146158,0.022966698528,0.050924077469
4882000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.54029470232,-0.217696125287,0.229664705334,,-0.00174741398986,-0.0145011610016,0.00580775684072,0.999876458786,,,0,0,0,,0,0,0,,1.19224867917,0.0198131051213,0.0170023746644,,0.0677636344533,0.0310982000384,0.0488456324495
4883000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.54148997529,-0.217681368396,0.229683238913,,-0.00171542518593,-0.0144854722259,0.00582638885101,0.999876633192,,,0,0,0,,0,0,0,,1.19527237631,0.0147569422457,0.0185344820068,,0.0632477117148,0.0318152676603,0.0381301872358
4884000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.54268513813,-0.217665110714,0.229692912728,,-0.00168080795418,-0.0144640129857,0.00584665036904,0.999876884367,,,0,0,0,,0,0,0,,1.19516209777,0.016257804199,0.00967486857309,,0.0683897232303,0.0433933506407,0.0414443677728
4885000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.54388137264,-0.217654262405,0.229709987268,,-0.00164889401219,-0.0144542951648,0.00586137314456,0.999876991837,,,0,0,0,,0,0,0,,1.19626465534,0.0109029710827,0.0165605031148,,0.0633133140579,0.0219396227577,0.0304653588126
4886000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.54507553595,-0.217646378307,0.22971865316,,-0.00161668138265,-0.0144387475658,0.00587135227774,0.999877210528,,,0,0,0,,0,0,0,,1.19420957904,0.00788095027511,0.00864324179077,,0.0639454541647,0.0315287180263,0.0208223497201
4887000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.54627042851,-0.217639926727,0.229731631777,,-0.00158267387768,-0.0144361111667,0.0058809049405,0.999877246863,,,0,0,0,,0,0,0,,1.19486313763,0.00642453166913,0.0124455556788,,0.0677991894618,0.00772722420171,0.019905923935
4888000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.54746185562,-0.217637286533,0.229739337813,,-0.00155484959425,-0.014428140605,0.00588531348864,0.999877379625,,,0,0,0,,0,0,0,,1.19146797868,0.00263165127605,0.00768681201957,,0.0553838007622,0.016314296819,0.00957126351675
4889000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.54865331849,-0.2176335053,0.229750741008,,-0.00152262942607,-0.0144320695225,0.00589117685325,0.999877337979,,,0,0,0,,0,0,0,,1.19142810432,0.00374257264728,0.0108086074927,,0.0644168072543,-0.0052025981225,0.0124543510395
4889000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.54984138919,-0.217631536374,0.229755128834,,-0.00149310607144,-0.0144299938864,0.00589419554936,0.999877394669,,,0,0,0,,0,0,0,,1.18811668805,0.00195315000586,0.00436632050371,,0.058877657888,0.00454170476174,0.00684035730338
4891000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.55102928425,-0.217628284176,0.229761872427,,-0.0014606363645,-0.0144390041741,0.00589965644182,0.999877280347,,,0,0,0,,0,0,0,,1.18786656618,0.0032415959287,0.006202619935,,0.06497806394,-0.0155719283167,0.0117826409059
4892000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.55221431021,-0.217625804676,0.229763052741,,-0.00143243763927,-0.0144426886192,0.00590389171311,0.999877242931,,,0,0,0,,0,0,0,,1.18506801191,0.00246874657129,0.00116028923935,,0.0562710266021,-0.0069931866644,0.00926968143422
4893000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.55339913424,-0.217621833575,0.229765325511,,-0.00139977874167,-0.014454063559,0.00590997280717,0.99987708889,,,0,0,0,,0,0,0,,1.1848329919,0.00397268907681,0.00225376752007,,0.065270356253,-0.0222901962049,0.0131431975607
4894000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.55458163685,-0.217618212818,0.22976168678,,-0.00137044413055,-0.0144606859495,0.00591568551633,0.99987699999,,,0,0,0,,0,0,0,,1.18250572868,0.00361971341119,-0.00364049871555,,0.0585740943558,-0.0128797636728,0.0122881179947
4895000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.55576419479,-0.217613510897,0.229758012625,,-0.00133718512475,-0.0144734630482,0.00592289198767,0.99987681749,,,0,0,0,,0,0,0,,1.18255864108,0.00470203340445,-0.00367536440922,,0.0664518416897,-0.0251379666531,0.0154111505152
4896000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.55694497255,-0.217609065916,0.22974894772,,-0.00130817180239,-0.0144817390413,0.00593004920925,0.999876693616,,,0,0,0,,0,0,0,,1.18077793683,0.00444479208196,-0.00906463129439,,0.0579099545259,-0.0161903898459,0.0151757357563
4897000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.55812607562,-0.217603632328,0.229739598637,,-0.00127442957763,-0.0144950441036,0.00593818832444,0.999876496096,,,0,0,0,,0,0,0,,1.18110299885,0.00543353614839,-0.00934877988787,,0.0673973010456,-0.0261902925579,0.0172910608639
4898000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.55930563972,-0.217598569786,0.22972442645,,-0.0012445355656,-0.0145037034107,0.005946238279,0.999876360341,,,0,0,0,,0,0,0,,1.17956400603,0.00506242038633,-0.015171694567,,0.0596497505709,-0.016944800567,0.0169881092084
4899000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.56046044713,-0.217615319518,0.229719357664,,-0.00123263129031,-0.014503928721,0.00590264364319,0.999876630125,,,0,0,0,,0,0,0,,1.16769495502,-0.00437738627655,-0.00691747006748,,0.0385503554173,-0.0119833002457,-0.0340514565721
4900000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.56163263804,-0.217616019137,0.229713678386,,-0.00124046900464,-0.014508398629,0.00590748279275,0.999876527004,,,0,0,0,,0,0,0,,1.17222620646,-0.001566211568,-0.00563189821701,,-0.0168491250478,-0.00899395037269,0.00741000031754
4901000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.56280463484,-0.217609214069,0.229710331032,,-0.00123344187934,-0.0145088872654,0.00590475714009,0.999876544707,,,0,0,0,,0,0,0,,1.17509155719,0.00961789773333,-0.00312191375504,,0.0171545387269,-0.00592712287222,0.00691300256112
4902000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.56398400257,-0.217602526132,0.229705647353,,-0.00124806969426,-0.0145099635259,0.00591764567654,0.999876434741,,,0,0,0,,0,0,0,,1.17933547735,0.00649000196472,-0.00465266461105,,-0.0298631232125,-0.00230822974802,0.0248882223845
4903000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.56516363617,-0.217584995737,0.22970156527,,-0.00124584701909,-0.0145068139045,0.00592881890697,0.999876417025,,,0,0,0,,0,0,0,,1.18136497293,0.0190890748091,-0.0039210470969,,0.005722114038,0.00351361771412,0.0291680494262
4904000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.56634877136,-0.217569599972,0.22969445031,,-0.00126302078963,-0.014503088643,0.00594946930698,0.999876326859,,,0,0,0,,0,0,0,,1.18511462947,0.0152871291767,-0.00709656648167,,-0.0351238510425,0.00728688947094,0.0405325085185
4905000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.56751184618,-0.217524590831,0.229694095832,,-0.00124882723129,-0.0144779010787,0.00601794359317,0.999876299932,,,0,0,0,,0,0,0,,1.17567502419,0.0362615636228,0.00108523221157,,0.0177999939467,0.0292865095394,0.0971986711447
4906000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.56869672718,-0.217493615604,0.229701678733,,-0.00123156015951,-0.0144681728026,0.00605312686612,0.999876249788,,,0,0,0,,0,0,0,,1.18461297503,0.031234672872,0.00685931032515,,0.0350781192485,0.0227682481086,0.0705580936543
4907000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.56988558032,-0.217462473879,0.229718091326,,-0.00121441213308,-0.0144577747033,0.00609209366644,0.999876184509,,,0,0,0,,0,0,0,,1.19225778558,0.0291086015986,0.0167752628997,,0.0308769123076,0.0154329822273,0.0688856394708
4908000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.57108249714,-0.217434117156,0.229734650421,,-0.00119154940242,-0.0144491294741,0.00612056939408,0.999876163081,,,0,0,0,,0,0,0,,1.19688778793,0.0285170663782,0.0165809316149,,0.0449587604019,0.0176568819667,0.057997103656
4909000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.57228739452,-0.217406537298,0.22976124975,,-0.00117490864135,-0.0144450008467,0.0061554262686,0.999876028449,,,0,0,0,,0,0,0,,1.20591725208,0.0267479845259,0.0267334261229,,0.0315282441197,0.00681873841502,0.0662486105392
4910000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.57349513312,-0.217379618592,0.229782781694,,-0.00115037987435,-0.0144376470441,0.00618230294386,0.999875997364,,,0,0,0,,0,0,0,,1.2077258709,0.0269684063974,0.0215406589098,,0.0482369893822,0.015074946098,0.0545657298732
4911000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.57470831628,-0.217358993688,0.229809724969,,-0.00112937474777,-0.014431749606,0.00620455723945,0.999875968601,,,0,0,0,,0,0,0,,1.21317999529,0.0206278031735,0.0269430199684,,0.041285434729,0.0121039988046,0.0451087530969
4912000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.57592265969,-0.217337015877,0.22982966539,,-0.00110256414067,-0.0144219073056,0.00622491561348,0.999876013998,,,0,0,0,,0,0,0,,1.2143424459,0.0219784542869,0.0199412512569,,0.0529056337688,0.0200619846324,0.0414642941621
4913000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.57714025996,-0.217320130774,0.229851089503,,-0.00107801293065,-0.0144119638508,0.006239817677,0.999876091254,,,0,0,0,,0,0,0,,1.21759990678,0.0168851441497,0.0214246641797,,0.0485428677459,0.0202250463691,0.0304857260402
4914000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.57835775006,-0.217302070866,0.229863655507,,-0.00105095637618,-0.0143963645826,0.00625584983776,0.999876244602,,,0,0,0,,0,0,0,,1.21748964798,0.0180599832821,0.0125666388242,,0.0534499565562,0.0315713002432,0.0328046895286
4915000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.57957716101,-0.217287802496,0.229877213298,,-0.00102486738771,-0.0143796956882,0.00626836928024,0.999876433138,,,0,0,0,,0,0,0,,1.21941059617,0.0142684653564,0.0135583636938,,0.0516028863259,0.033691814531,0.0257495685015
4916000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.58079653934,-0.217272281144,0.229881847794,,-0.000996193984455,-0.0143576062011,0.00628213710309,0.999876693145,,,0,0,0,,0,0,0,,1.21937784572,0.015521491188,0.00463524974165,,0.0566673690022,0.0445686834954,0.0283083355896
4917000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.58201717427,-0.217260283658,0.229885562813,,-0.000969711631226,-0.0143337068036,0.00629287369345,0.999876994559,,,0,0,0,,0,0,0,,1.22063449428,0.0119976473725,0.00371570619415,,0.0523502006614,0.0481556797718,0.0221795757546
4918000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.58323782493,-0.217247193961,0.229880317066,,-0.000941158765821,-0.0143047555278,0.00630469818802,0.999877361965,,,0,0,0,,0,0,0,,1.22065006645,0.0130899027583,-0.00524486753855,,0.0563960681254,0.0582882536931,0.0244038444552
4919000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.5844597132,-0.217236869576,0.229874554271,,-0.000913675800286,-0.0142742366045,0.00631410564773,0.999877764247,,,0,0,0,,0,0,0,,1.22188769268,0.0103246223391,-0.00576193464573,,0.0543059828211,0.061406121566,0.0195363683749
4920000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.58568162899,-0.217225639322,0.229859816139,,-0.000884320748739,-0.0142387871284,0.0063243650584,0.999878231248,,,0,0,0,,0,0,0,,1.22191504009,0.0112305442466,-0.0147370624594,,0.057963226175,0.0712930672404,0.0212836792531
4921000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.58690352475,-0.217218121177,0.2298568158,,-0.000857741733726,-0.0142283059457,0.00633098933659,0.999878361684,,,0,0,0,,0,0,0,,1.22189585962,0.00751815813368,-0.00300091083756,,0.0528304422011,0.0213123527776,0.0139834003279
4921000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.58812063745,-0.217211745665,0.22984726773,,-0.000830827762569,-0.0142152467236,0.00633577881031,0.99987853982,,,0,0,0,,0,0,0,,1.21711277623,0.00637554578706,-0.0095477272128,,0.053519952137,0.0264694459294,0.0103187494135
4922000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.58933947196,-0.21720720585,0.229850199421,,-0.000804162227842,-0.0142348275146,0.0063374595164,0.999878272399,,,0,0,0,,0,0,0,,1.21781889912,0.00491038235154,-0.00171747691031,,0.0531909204096,-0.0219232631627,0.00557250640904
4924000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.59054990477,-0.217199810566,0.229844086956,,-0.000774263785003,-0.0142417230888,0.00634500941688,0.999878149924,,,0,0,0,,0,0,0,,1.21072081743,0.00739908829108,-0.0062503513815,,0.0597989867886,-0.0131616169254,0.0160220138281
4925000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.59175986411,-0.217196940135,0.22984923408,,-0.000749270317015,-0.0142732344783,0.00634455124032,0.999877722545,,,0,0,0,,0,0,0,,1.20962387356,0.0036114170596,0.00156901400641,,0.0495333919564,-0.0492259348443,0.00279081739075
4926000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.59296520444,-0.217190707257,0.22984348272,,-0.000723378878153,-0.0142933147254,0.00634920206943,0.999877425243,,,0,0,0,,0,0,0,,1.20563901695,0.00618170164395,-0.00590097523418,,0.051841311953,-0.0396909470105,0.00993116320236
4927000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.59415702729,-0.217192480523,0.229851084842,,-0.000708780803004,-0.0143186193011,0.00633229736961,0.999877180848,,,0,0,0,,0,0,0,,1.19177301544,-0.00188792094748,0.00632829466382,,0.0302425101945,-0.0459525700358,-0.0338438813199
4928000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.59535193063,-0.217190784608,0.22985816313,,-0.0007182297063,-0.0143407962504,0.0063356234656,0.999876835207,,,0,0,0,,0,0,0,,1.19501495322,0.00168548536794,0.00702253404338,,-0.0187245049699,-0.0444205808788,0.00638528716688
4929000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.59654628009,-0.217181572848,0.229863749189,,-0.000725215771238,-0.0143576246645,0.00633817777482,0.999876572472,,,0,0,0,,0,0,0,,1.19735564816,0.0118233611811,0.00583578339926,,-0.0118598626022,-0.0386601899325,0.0169707829111
4930000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.59774744167,-0.217166035737,0.229871424767,,-0.000729280761965,-0.0143744892805,0.00635141549532,0.999876243206,,,0,0,0,,0,0,0,,1.20110842331,0.0154262534824,0.00769948045884,,-0.00827405097138,-0.0337349607661,0.0260009919795
4931000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.59895032102,-0.217147027248,0.229877123544,,-0.000737821832946,-0.0143872219276,0.00636357823296,0.999875976477,,,0,0,0,,0,0,0,,1.20512746823,0.020843554187,0.00590357920919,,-0.0159223557636,-0.0292894649214,0.0328302035005
4932000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.60015891433,-0.217128556609,0.229879632916,,-0.000763128766822,-0.0143989546252,0.00638684072593,0.99987564027,,,0,0,0,,0,0,0,,1.20857106106,0.0182440426787,0.0025337406321,,-0.0514304458641,-0.023778213599,0.0452421267656
4933000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.60136655535,-0.217096591133,0.229882860844,,-0.000768099406268,-0.0144054148242,0.00641216728549,0.999875381314,,,0,0,0,,0,0,0,,1.20849592617,0.0328714031817,0.00314965925522,,-0.00994174840063,-0.0142818103076,0.0543674499601
4934000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.60256283149,-0.217050875107,0.229889840337,,-0.000760317142082,-0.0143982737917,0.00647231380177,0.999875102592,,,0,0,0,,0,0,0,,1.20036600745,0.0422972873331,0.00740621331043,,0.0114734068732,0.00748524377818,0.104116060408
4935000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.60377263816,-0.217010269424,0.229905417968,,-0.000750477469406,-0.0143973049816,0.00651474592651,0.999874848408,,,0,0,0,,0,0,0,,1.21046634602,0.0413551501404,0.0156938470535,,0.0186780759555,0.000948571646043,0.0886522559591
4936000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.60498571404,-0.216970923082,0.229924072247,,-0.000734909562986,-0.014394555768,0.00656005169514,0.999874603335,,,0,0,0,,0,0,0,,1.21578158219,0.0371009639191,0.0189467797223,,0.0283889894435,0.00113414647782,0.0801756691463
4937000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.60620957054,-0.216931254937,0.229949229537,,-0.000724516382019,-0.014396548289,0.00660315496854,0.999874298508,,,0,0,0,,0,0,0,,1.22381325646,0.0397436879268,0.0251952110042,,0.0194438578919,-0.00379304843583,0.0868752344035
4938000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.60743673223,-0.216895266331,0.229975594866,,-0.000706067439374,-0.0143974597122,0.00664176008231,0.99987404289,,,0,0,0,,0,0,0,,1.22830300904,0.0350739831823,0.0264869631506,,0.0353775547463,-0.00346377191784,0.0731174550812
4939000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.60866805973,-0.216861384508,0.230001211481,,-0.000691054856018,-0.0143977075977,0.00667652387106,0.999873818283,,,0,0,0,,0,0,0,,1.23130021078,0.0339086649743,0.0256203780655,,0.0289924740654,-0.000230869579399,0.0700794018804
4940000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.60990331578,-0.216831943257,0.230026871366,,-0.000667956792922,-0.0143968830174,0.00670486127389,0.999873656233,,,0,0,0,,0,0,0,,1.23538524599,0.029311003852,0.0256666591254,,0.0452833751237,0.0018070727878,0.0566999422892
4941000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.61113934427,-0.216804511404,0.230049044749,,-0.000649716718553,-0.0143926216899,0.00673087657006,0.999873554811,,,0,0,0,,0,0,0,,1.23602440454,0.0274335580338,0.0221734171251,,0.0356604679739,0.00880166838974,0.0525600964339
4942000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.61237965354,-0.216779713272,0.230070031733,,-0.000624340611798,-0.0143882526291,0.00675184443351,0.999873492489,,,0,0,0,,0,0,0,,1.24030881459,0.0247986371774,0.0209877249859,,0.0500835095638,0.00910355521793,0.0426575337204
4943000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.61361852149,-0.216756856606,0.230084344944,,-0.000604216942862,-0.0143777321662,0.00677234988939,0.999873517509,,,0,0,0,,0,0,0,,1.23886744743,0.0228567271472,0.0143136364115,,0.0395101311383,0.0213363318512,0.0415715898352
4944000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.61486050323,-0.21673548854,0.230096867867,,-0.000577395580766,-0.0143663787082,0.00679057003968,0.999873572976,,,0,0,0,,0,0,0,,1.24198130995,0.0213681058656,0.0125235225453,,0.0529583091871,0.0230909266118,0.0371924859532
4945000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.61610112258,-0.21671626169,0.230102781096,,-0.000555626639308,-0.0143491713994,0.00680755990927,0.99987371687,,,0,0,0,,0,0,0,,1.2406189089,0.0192268826756,0.00591373160058,,0.0428106984119,0.034729665961,0.0345790998882
4946000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.61734410508,-0.216698003219,0.230105411647,,-0.000528771925564,-0.0143303827005,0.00682335601581,0.999873893221,,,0,0,0,,0,0,0,,1.24298204237,0.0182585575735,0.00263121277406,,0.0529937157214,0.037960896968,0.0323356291969
4947000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.61858597453,-0.216681383833,0.230101284632,,-0.000506039686838,-0.0143062315858,0.0068378868305,0.999874151564,,,0,0,0,,0,0,0,,1.24186894303,0.0166194636185,-0.00412638225467,,0.044712945377,0.0486291280745,0.0296804309316
4948000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.61982974353,-0.216665304385,0.230093562705,,-0.000478153547789,-0.0142802228881,0.00685187317206,0.999874441336,,,0,0,0,,0,0,0,,1.24376843406,0.0160796004819,-0.00772111285551,,0.0550096894252,0.0524146606317,0.028736766891
4949000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.62107280854,-0.216650576703,0.230079530198,,-0.000454628334395,-0.0142494748125,0.00686491012673,0.999874801557,,,0,0,0,,0,0,0,,1.24306436644,0.0147278157604,-0.014031709074,,0.0462511514671,0.0618335681033,0.0267081879832
4950000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.62231733734,-0.216636028872,0.230061163185,,-0.000426482405164,-0.0142164676893,0.00687781442881,0.999875195126,,,0,0,0,,0,0,0,,1.24452807381,0.0145480436704,-0.0183660218043,,0.0554642369006,0.0664153700102,0.0265720853229
4951000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.62356146569,-0.216622467667,0.230036509426,,-0.000402262601706,-0.0141792006609,0.00688997409092,0.999875650624,,,0,0,0,,0,0,0,,1.24412752555,0.0135613925319,-0.02465275541,,0.0475755706929,0.0748812348134,0.0249668817991
4952000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.62480675965,-0.216608859081,0.230007249213,,-0.000373428179548,-0.0141395031757,0.00690226251715,0.999876139216,,,0,0,0,,0,0,0,,1.24529302779,0.0136088653372,-0.0292589920996,,0.0567665670541,0.0798061767236,0.0253528219841
4953000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.62605339679,-0.21660033363,0.229989893196,,-0.000348314924952,-0.0141302272034,0.00690623922548,0.999876251951,,,0,0,0,,0,0,0,,1.24625950343,0.0095635735726,-0.0214042862011,,0.049192713198,0.0343052999885,0.0125333460156
4954000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.62729301476,-0.216590369784,0.229962645706,,-0.000323299242595,-0.0141093614721,0.00691494568108,0.999876494835,,,0,0,0,,0,0,0,,1.23989740583,0.0099534923747,-0.0273863576932,,0.0496894604572,0.0423332489343,0.0180648636497
4955000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.62853364793,-0.216582486396,0.229942671715,,-0.000298427692961,-0.014112066305,0.00692034472544,0.999876427042,,,0,0,0,,0,0,0,,1.23994236923,0.00822792910499,-0.0237370921245,,0.0492823845369,0.00847145805977,0.0128359378861
4956000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.62973974806,-0.216596421709,0.229919081341,,-0.00029259603617,-0.0140811927734,0.00687305154266,0.999877190239,,,0,0,0,,0,0,0,,1.21990025414,-0.00146452750048,-0.0226491484643,,0.0254119076562,0.0397383930396,-0.0404756243142
4957000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.63096824526,-0.21659658251,0.229912346646,,-0.000307881400999,-0.0140861140461,0.00687092763167,0.999877130928,,,0,0,0,,0,0,0,,1.22710029345,-0.000436624075321,-0.013053114935,,-0.0324919963511,0.0131705164983,-0.00430253985005
4958000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.6321931281,-0.216581813671,0.229920048588,,-0.000308856202552,-0.0141097386871,0.00687409246731,0.999876775775,,,0,0,0,,0,0,0,,1.22790661435,0.0171970079426,0.00363582181255,,0.00278829884311,-0.0368610487841,0.0161032381564
4959000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.6334191306,-0.216564426594,0.229924448863,,-0.000329475380144,-0.0141283462487,0.00689559794938,0.99987635836,,,0,0,0,,0,0,0,,1.22639203892,0.0170736880705,0.00422008261314,,-0.0419700300254,-0.0373089114826,0.0416619108178
4960000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.6346483525,-0.216537840087,0.22993828881,,-0.000344554754471,-0.0141617272319,0.00691930683714,0.999875717255,,,0,0,0,,0,0,0,,1.23005471111,0.0276335564254,0.0125610707301,,-0.0295535608669,-0.0640727011525,0.0517354000931
4961000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.63587810024,-0.216511247589,0.229947837352,,-0.00037276752062,-0.0141905410657,0.00695224743934,0.999875070118,,,0,0,0,,0,0,0,,1.22984202943,0.0265124531301,0.00950653536243,,-0.0570557765704,-0.0579594698861,0.0649067386605
4962000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,3.63710547846,-0.216468418999,0.229955129808,,-0.000382092266998,-0.0142119726192,0.00699212714038,0.999874484122,,,0,0,0,,0,0,0,,1.22772021157,0.0431191251241,0.00731700866723,,-0.0192172639939,-0.0434782287355,0.0807995006889
